Latitude,Longitude,Date,MODIS_Tile,MCD12Q1_061_Line_Y_500m,MCD12Q1_061_Sample_X_500m,MCD12Q1_061_LC_Type5,MCD12Q1_061_QC,MCD12Q1_061_QC_bitmask,MCD12Q1_061_QC_Name,MCD12Q1_061_QC_Name_Description
45.56,-73.566,2009-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2010-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2011-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2012-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2013-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2014-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2015-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2016-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2017-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2018-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2019-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.56,-73.566,2020-01-01,h12v04,1065.0,2038.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2001-01-01,h12v04,1065.0,2039.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
45.562,-73.563,2002-01-01,h12v04,1065.0,2039.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
45.562,-73.563,2003-01-01,h12v04,1065.0,2039.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
45.562,-73.563,2004-01-01,h12v04,1065.0,2039.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
45.562,-73.563,2005-01-01,h12v04,1065.0,2039.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
45.562,-73.563,2006-01-01,h12v04,1065.0,2039.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
45.562,-73.563,2007-01-01,h12v04,1065.0,2039.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
45.562,-73.563,2008-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2009-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2010-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2011-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2012-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2013-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2014-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2015-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2016-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2017-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2018-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2019-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
45.562,-73.563,2020-01-01,h12v04,1065.0,2039.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2001-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2002-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2003-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2004-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2005-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2006-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2007-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2008-01-01,h18v03,2115.0,1022.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
51.1865472,6.8000244,2009-01-01,h18v03,2115.0,1022.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
51.1865472,6.8000244,2010-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2011-01-01,h18v03,2115.0,1022.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
51.1865472,6.8000244,2012-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2013-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2014-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2015-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2016-01-01,h18v03,2115.0,1022.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
51.1865472,6.8000244,2017-01-01,h18v03,2115.0,1022.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
51.1865472,6.8000244,2018-01-01,h18v03,2115.0,1022.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
51.1865472,6.8000244,2019-01-01,h18v03,2115.0,1022.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
51.1865472,6.8000244,2020-01-01,h18v03,2115.0,1022.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2001-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2002-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2003-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2004-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2005-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2006-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2007-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2008-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2009-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2010-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2011-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2012-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2013-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2014-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2015-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2016-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2017-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2018-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2019-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
54.093377,-0.68116,2020-01-01,h17v03,1417.0,2304.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2001-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2002-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2003-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2004-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2005-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2006-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2007-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2008-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2009-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2010-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2011-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2012-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2013-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2014-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2015-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2016-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2017-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2018-01-01,h10v02,1264.0,2199.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2019-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
64.73,-165.94,2020-01-01,h10v02,1264.0,2199.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2001-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2002-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2003-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2004-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2005-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2006-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2007-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2008-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2009-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2010-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2011-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2012-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2013-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2014-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2015-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2016-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2017-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2018-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2019-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
65.16,-164.83,2020-01-01,h11v02,1161.0,181.0,5.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2001-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2002-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2003-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2004-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2005-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2006-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2007-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2008-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2009-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2010-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2011-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2012-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2013-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2014-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2015-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2016-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2017-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2018-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2019-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
71.28,-156.65,2020-01-01,h12v01,2092.0,2333.0,6.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
